Vendor_ID,Vendor_Name,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Active_Project_Count,Vendor_Total_Sanctioned_Amount,Syndicate_Total_Funds_INR,Collusion_Risk_Score,Evidence_Reasons
V000797,Contractor Company 000797,BANK000053,SYNDICATE_053,15,4,24420000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 24,420,000.']"
V000209,Contractor Company 000209,BANK000053,SYNDICATE_053,15,4,22380000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 22,380,000.']"
V000008,Contractor Company 000008,BANK000053,SYNDICATE_053,15,3,14560000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 14,560,000.']"
V000883,Contractor Company 000883,BANK000053,SYNDICATE_053,15,2,13370000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,370,000.']"
V000783,Contractor Company 000783,BANK000053,SYNDICATE_053,15,2,13130000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,130,000.']"
V000454,Contractor Company 000454,BANK000053,SYNDICATE_053,15,2,10940000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,940,000.']"
V000804,Contractor Company 000804,BANK000053,SYNDICATE_053,15,1,7390000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,390,000.']"
V000852,Contractor Company 000852,BANK000053,SYNDICATE_053,15,1,4830000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,830,000.']"
V000168,Contractor Company 000168,BANK000053,SYNDICATE_053,15,1,2910000,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,910,000.']"
V000751,Contractor Company 000751,BANK000053,SYNDICATE_053,15,0,0,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000856,Contractor Company 000856,BANK000053,SYNDICATE_053,15,0,0,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000945,Contractor Company 000945,BANK000053,SYNDICATE_053,15,0,0,218660000,94.44,"['Shares bank account BANK000053 with 14 other registered contractors.', 'Belongs to SYNDICATE_053 (15 members) controlling 35 projects.', 'Contractor syndicate holds INR 218,660,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000958,Contractor Company 000958,BANK000005,SYNDICATE_005,12,5,40350000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 40,350,000.']"
V000949,Contractor Company 000949,BANK000005,SYNDICATE_005,12,6,36640000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 6 project(s) totaling INR 36,640,000.']"
V000795,Contractor Company 000795,BANK000005,SYNDICATE_005,12,5,23160000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 23,160,000.']"
V000619,Contractor Company 000619,BANK000005,SYNDICATE_005,12,3,18650000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 18,650,000.']"
V000449,Contractor Company 000449,BANK000005,SYNDICATE_005,12,2,16170000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 16,170,000.']"
V000010,Contractor Company 000010,BANK000005,SYNDICATE_005,12,2,15700000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 15,700,000.']"
V000724,Contractor Company 000724,BANK000005,SYNDICATE_005,12,2,12040000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 12,040,000.']"
V000020,Contractor Company 000020,BANK000005,SYNDICATE_005,12,1,7410000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,410,000.']"
V000231,Contractor Company 000231,BANK000005,SYNDICATE_005,12,2,6650000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 6,650,000.']"
V000531,Contractor Company 000531,BANK000005,SYNDICATE_005,12,1,2770000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,770,000.']"
V000510,Contractor Company 000510,BANK000005,SYNDICATE_005,12,1,1910000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,910,000.']"
V000196,Contractor Company 000196,BANK000005,SYNDICATE_005,12,1,1820000,183270000,91.66,"['Shares bank account BANK000005 with 11 other registered contractors.', 'Belongs to SYNDICATE_005 (12 members) controlling 31 projects.', 'Contractor syndicate holds INR 183,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,820,000.']"
V000064,Contractor Company 000064,BANK000057,SYNDICATE_057,15,4,21790000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 21,790,000.']"
V000412,Contractor Company 000412,BANK000057,SYNDICATE_057,15,3,18950000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 18,950,000.']"
V000150,Contractor Company 000150,BANK000057,SYNDICATE_057,15,2,13760000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,760,000.']"
V000908,Contractor Company 000908,BANK000057,SYNDICATE_057,15,2,13620000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,620,000.']"
V000455,Contractor Company 000455,BANK000057,SYNDICATE_057,15,3,11530000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 11,530,000.']"
V000374,Contractor Company 000374,BANK000057,SYNDICATE_057,15,2,10370000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,370,000.']"
V000413,Contractor Company 000413,BANK000057,SYNDICATE_057,15,2,10090000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,090,000.']"
V000744,Contractor Company 000744,BANK000057,SYNDICATE_057,15,1,7830000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,830,000.']"
V000882,Contractor Company 000882,BANK000057,SYNDICATE_057,15,3,7750000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 7,750,000.']"
V000233,Contractor Company 000233,BANK000057,SYNDICATE_057,15,1,6580000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,580,000.']"
V000657,Contractor Company 000657,BANK000057,SYNDICATE_057,15,1,4010000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,010,000.']"
V000272,Contractor Company 000272,BANK000057,SYNDICATE_057,15,2,3950000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 3,950,000.']"
V000848,Contractor Company 000848,BANK000057,SYNDICATE_057,15,1,2730000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,730,000.']"
V000712,Contractor Company 000712,BANK000057,SYNDICATE_057,15,1,1860000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,860,000.']"
V000178,Contractor Company 000178,BANK000057,SYNDICATE_057,15,1,1670000,136490000,90.5,"['Shares bank account BANK000057 with 14 other registered contractors.', 'Belongs to SYNDICATE_057 (15 members) controlling 29 projects.', 'Contractor syndicate holds INR 136,490,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,670,000.']"
V000756,Contractor Company 000756,BANK000041,SYNDICATE_041,13,4,19890000,160270000,90.34,"['Shares bank account BANK000041 with 12 other registered contractors.', 'Belongs to SYNDICATE_041 (13 members) controlling 26 projects.', 'Contractor syndicate holds INR 160,270,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 19,890,000.']"
V000391,Contractor Company 000391,BANK000041,SYNDICATE_041,13,2,17800000,160270000,90.34,"['Shares bank account BANK000041 with 12 other registered contractors.', 'Belongs to SYNDICATE_041 (13 members) controlling 26 projects.', 'Contractor syndicate holds INR 160,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 17,800,000.']"
