Contractor_ID,Project_Count,Total_Sanctioned_INR,Avg_VPI,Max_VPI,Critical_Projects,High_Projects,Syndicate_ID,Syndicate_Role,Is_Ringleader,Vendor_Governance_Score
V000280,2,4680000.0,45.945,46.36,0,0,SYNDICATE_060,ACTIVE_PARTICIPANT,False,36.92
V000281,2,10910000.0,41.355000000000004,44.85,0,0,SYNDICATE_097,ACTIVE_PARTICIPANT,False,34.48
V000282,3,12000000.0,47.343333333333334,48.89,0,0,SYNDICATE_072,ACTIVE_PARTICIPANT,False,38.49
V000283,1,5510000.0,37.88,37.88,0,0,SYNDICATE_051,ACTIVE_PARTICIPANT,False,30.3
V000284,2,3610000.0,44.144999999999996,44.75,0,0,SYNDICATE_069,ACTIVE_PARTICIPANT,False,35.56
V000285,5,32790000.0,50.714,54.43,0,3,SYNDICATE_048,PRIMARY_RINGLEADER,True,62.06
V000287,1,6190000.0,44.53,44.53,0,0,SYNDICATE_087,ACTIVE_PARTICIPANT,False,35.62
V000289,4,8950000.0,40.6,41.17,0,0,SYNDICATE_079,ACTIVE_PARTICIPANT,False,32.71
V000290,1,1480000.0,40.03,40.03,0,0,SYNDICATE_082,ACTIVE_PARTICIPANT,False,32.02
V000291,2,11630000.0,43.185,43.45,0,0,SYNDICATE_084,ACTIVE_PARTICIPANT,False,34.65
V000292,4,15070000.0,46.4575,48.56,0,0,SYNDICATE_018,ACTIVE_PARTICIPANT,False,38.01
V000293,4,23460000.0,42.855000000000004,46.02,0,0,SYNDICATE_039,ACTIVE_PARTICIPANT,False,35.55
V000294,2,9820000.0,43.394999999999996,46.26,0,0,SYNDICATE_013,ACTIVE_PARTICIPANT,False,35.86
V000295,3,17300000.0,49.28666666666667,51.44,0,2,SYNDICATE_018,ACTIVE_PARTICIPANT,False,40.29
V000296,2,4040000.0,40.825,43.69,0,0,SYNDICATE_048,ACTIVE_PARTICIPANT,False,33.81
V000297,1,2900000.0,42.67,42.67,0,0,SYNDICATE_076,ACTIVE_PARTICIPANT,False,34.14
V000298,1,3470000.0,41.21,41.21,0,0,SYNDICATE_084,ACTIVE_PARTICIPANT,False,32.97
V000301,2,12620000.0,41.015,42.28,0,0,SYNDICATE_028,ACTIVE_PARTICIPANT,False,33.32
V000302,1,6370000.0,49.19,49.19,0,0,SYNDICATE_031,ACTIVE_PARTICIPANT,False,39.35
V000304,1,5290000.0,43.35,43.35,0,0,SYNDICATE_083,ACTIVE_PARTICIPANT,False,34.68
V000305,1,9780000.0,52.33,52.33,0,1,SYNDICATE_051,ACTIVE_PARTICIPANT,False,41.86
V000306,3,13210000.0,44.94333333333333,47.21,0,0,SYNDICATE_016,ACTIVE_PARTICIPANT,False,36.86
V000307,1,1250000.0,47.05,47.05,0,0,SYNDICATE_085,ACTIVE_PARTICIPANT,False,37.64
V000310,1,7860000.0,42.9,42.9,0,0,SYNDICATE_027,ACTIVE_PARTICIPANT,False,34.32
V000311,3,8910000.0,40.166666666666664,42.19,0,0,SYNDICATE_098,ACTIVE_PARTICIPANT,False,32.94
V000312,4,16480000.0,44.1375,47.0,0,0,SYNDICATE_076,ACTIVE_PARTICIPANT,False,36.46
V000313,4,23190000.0,54.7025,57.43,0,4,SYNDICATE_043,ACTIVE_PARTICIPANT,False,44.85
V000314,1,1410000.0,26.1,26.1,0,0,SYNDICATE_001,ACTIVE_PARTICIPANT,False,20.88
V000315,1,7090000.0,51.97,51.97,0,1,SYNDICATE_017,ACTIVE_PARTICIPANT,False,41.58
V000316,1,910000.0,31.27,31.27,0,0,SYNDICATE_023,ACTIVE_PARTICIPANT,False,25.02
V000317,2,11520000.0,47.39,50.07,0,1,SYNDICATE_004,ACTIVE_PARTICIPANT,False,38.98
V000318,1,9450000.0,54.65,54.65,0,1,SYNDICATE_046,ACTIVE_PARTICIPANT,False,43.72
V000319,1,7640000.0,43.52,43.52,0,0,SYNDICATE_042,ACTIVE_PARTICIPANT,False,34.82
V000320,2,6440000.0,35.67,36.0,0,0,SYNDICATE_034,ACTIVE_PARTICIPANT,False,28.67
V000321,2,13570000.0,43.745000000000005,45.78,0,0,SYNDICATE_095,ACTIVE_PARTICIPANT,False,35.81
V000322,2,6950000.0,41.92,44.96,0,0,SYNDICATE_015,ACTIVE_PARTICIPANT,False,34.75
V000323,1,1130000.0,41.52,41.52,0,0,SYNDICATE_058,ACTIVE_PARTICIPANT,False,33.22
V000325,3,19340000.0,60.32333333333333,62.76,0,3,SYNDICATE_065,PRIMARY_RINGLEADER,True,69.23
V000326,2,13000000.0,40.64,45.32,0,0,SYNDICATE_006,ACTIVE_PARTICIPANT,False,34.38
V000327,2,14220000.0,53.11,55.44,0,2,SYNDICATE_059,ACTIVE_PARTICIPANT,False,43.42
V000328,3,10870000.0,43.32666666666666,49.94,0,0,SYNDICATE_062,PRIMARY_RINGLEADER,True,57.31
V000329,2,13000000.0,39.86,43.02,0,0,SYNDICATE_088,ACTIVE_PARTICIPANT,False,33.15
V000331,7,40190000.0,61.23571428571428,77.47,1,6,SYNDICATE_011,PRIMARY_RINGLEADER,True,75.48
V000333,2,9940000.0,44.165,48.39,0,0,SYNDICATE_036,ACTIVE_PARTICIPANT,False,37.02
V000334,1,790000.0,31.4,31.4,0,0,SYNDICATE_049,ACTIVE_PARTICIPANT,False,25.12
V000335,5,26800000.0,52.236000000000004,57.07,0,4,SYNDICATE_059,ACTIVE_PARTICIPANT,False,43.72
V000336,1,6400000.0,47.0,47.0,0,0,SYNDICATE_056,ACTIVE_PARTICIPANT,False,37.6
V000337,1,7630000.0,45.19,45.19,0,0,SYNDICATE_090,ACTIVE_PARTICIPANT,False,36.15
V000338,2,13340000.0,43.935,48.23,0,0,SYNDICATE_084,ACTIVE_PARTICIPANT,False,36.87
V000339,5,22150000.0,55.45799999999999,71.71,0,4,SYNDICATE_056,ACTIVE_PARTICIPANT,False,50.87
V000340,6,40270000.0,58.94,65.17,0,6,SYNDICATE_053,PRIMARY_RINGLEADER,True,69.64
V000341,3,19170000.0,47.373333333333335,50.95,0,1,SYNDICATE_052,PRIMARY_RINGLEADER,True,59.33
V000342,2,9720000.0,49.41,53.19,0,1,SYNDICATE_041,ACTIVE_PARTICIPANT,False,41.04
V000343,3,22590000.0,49.54,50.69,0,1,SYNDICATE_086,PRIMARY_RINGLEADER,True,60.09
V000344,2,4570000.0,38.565,39.84,0,0,SYNDICATE_020,ACTIVE_PARTICIPANT,False,31.36
V000345,2,7700000.0,39.97,49.01,0,0,SYNDICATE_012,ACTIVE_PARTICIPANT,False,35.59
V000346,1,2560000.0,45.33,45.33,0,0,SYNDICATE_056,ACTIVE_PARTICIPANT,False,36.26
V000348,4,24690000.0,49.155,54.3,0,2,SYNDICATE_072,ACTIVE_PARTICIPANT,False,41.38
V000349,1,8620000.0,50.76,50.76,0,1,SYNDICATE_072,ACTIVE_PARTICIPANT,False,40.61
V000350,1,6460000.0,38.89,38.89,0,0,SYNDICATE_086,ACTIVE_PARTICIPANT,False,31.11
V000352,2,10860000.0,47.370000000000005,50.46,0,1,SYNDICATE_037,ACTIVE_PARTICIPANT,False,39.13
V000353,4,25350000.0,49.1125,53.53,0,2,SYNDICATE_046,ACTIVE_PARTICIPANT,False,41.06
V000354,3,17540000.0,52.61666666666667,55.18,0,3,SYNDICATE_065,ACTIVE_PARTICIPANT,False,43.12
V000355,2,11190000.0,54.425,56.67,0,2,SYNDICATE_085,ACTIVE_PARTICIPANT,False,44.44
V000356,1,4570000.0,35.33,35.33,0,0,SYNDICATE_014,ACTIVE_PARTICIPANT,False,28.26
V000357,2,18660000.0,54.16,54.37,0,2,SYNDICATE_048,ACTIVE_PARTICIPANT,False,43.41
V000358,1,6230000.0,40.88,40.88,0,0,SYNDICATE_036,ACTIVE_PARTICIPANT,False,32.7
V000359,1,4870000.0,36.46,36.46,0,0,SYNDICATE_055,ACTIVE_PARTICIPANT,False,29.17
V000360,3,21960000.0,50.81666666666666,57.61,0,1,SYNDICATE_079,PRIMARY_RINGLEADER,True,63.37
V000361,3,15360000.0,36.97333333333333,38.96,0,0,SYNDICATE_078,ACTIVE_PARTICIPANT,False,30.37
V000362,1,1120000.0,35.64,35.64,0,0,SYNDICATE_024,ACTIVE_PARTICIPANT,False,28.51
V000363,2,13730000.0,45.08,47.5,0,0,SYNDICATE_044,ACTIVE_PARTICIPANT,False,37.03
V000365,3,12420000.0,44.13666666666666,48.57,0,0,SYNDICATE_085,ACTIVE_PARTICIPANT,False,37.08
V000366,3,15850000.0,50.02666666666667,58.99,0,1,SYNDICATE_019,PRIMARY_RINGLEADER,True,63.61
V000367,4,23980000.0,48.4475,57.02,0,1,SYNDICATE_096,ACTIVE_PARTICIPANT,False,42.19
V000368,2,8520000.0,45.185,50.17,0,1,SYNDICATE_049,ACTIVE_PARTICIPANT,False,38.14
V000369,3,12450000.0,48.173333333333325,53.83,0,1,SYNDICATE_044,ACTIVE_PARTICIPANT,False,40.8
V000370,2,6180000.0,45.504999999999995,45.58,0,0,SYNDICATE_040,ACTIVE_PARTICIPANT,False,36.43
V000372,1,8470000.0,47.54,47.54,0,0,SYNDICATE_020,ACTIVE_PARTICIPANT,False,38.03
V000373,5,28420000.0,48.492,52.12,0,1,SYNDICATE_007,PRIMARY_RINGLEADER,True,60.24
V000374,2,10370000.0,45.855000000000004,45.86,0,0,SYNDICATE_057,ACTIVE_PARTICIPANT,False,36.69
V000375,3,4390000.0,35.39666666666667,40.13,0,0,SYNDICATE_078,ACTIVE_PARTICIPANT,False,30.21
V000376,1,3840000.0,41.82,41.82,0,0,SYNDICATE_035,ACTIVE_PARTICIPANT,False,33.46
V000377,3,14810000.0,42.39,46.28,0,0,SYNDICATE_015,ACTIVE_PARTICIPANT,False,35.47
V000378,1,2510000.0,29.36,29.36,0,0,SYNDICATE_015,ACTIVE_PARTICIPANT,False,23.49
V000380,2,4270000.0,37.54,37.98,0,0,SYNDICATE_006,ACTIVE_PARTICIPANT,False,30.21
V000381,2,19230000.0,48.02,48.27,0,0,SYNDICATE_077,ACTIVE_PARTICIPANT,False,38.52
V000382,4,18020000.0,45.94,53.71,0,2,SYNDICATE_027,ACTIVE_PARTICIPANT,False,39.86
V000384,3,15230000.0,50.336666666666666,55.01,0,1,SYNDICATE_038,ACTIVE_PARTICIPANT,False,42.14
V000385,3,12360000.0,43.839999999999996,47.22,0,0,SYNDICATE_001,ACTIVE_PARTICIPANT,False,36.42
V000386,3,18830000.0,44.90333333333333,46.98,0,0,SYNDICATE_023,PRIMARY_RINGLEADER,True,56.75
V000387,3,14550000.0,45.72,51.09,0,1,SYNDICATE_069,ACTIVE_PARTICIPANT,False,38.72
V000388,4,13840000.0,46.105,55.9,0,2,SYNDICATE_072,ACTIVE_PARTICIPANT,False,40.8
V000389,2,6290000.0,40.644999999999996,41.93,0,0,SYNDICATE_051,ACTIVE_PARTICIPANT,False,33.03
V000390,3,21780000.0,43.800000000000004,44.64,0,0,SYNDICATE_003,PRIMARY_RINGLEADER,True,55.38
V000391,2,17800000.0,49.185,53.25,0,1,SYNDICATE_041,ACTIVE_PARTICIPANT,False,40.97
V000393,2,10310000.0,46.95,48.68,0,0,SYNDICATE_038,ACTIVE_PARTICIPANT,False,38.25
V000394,2,4400000.0,34.665000000000006,36.7,0,0,SYNDICATE_003,ACTIVE_PARTICIPANT,False,28.55
V000396,5,26570000.0,49.364,54.97,0,3,SYNDICATE_012,PRIMARY_RINGLEADER,True,61.73
V000397,1,960000.0,42.74,42.74,0,0,SYNDICATE_032,ACTIVE_PARTICIPANT,False,34.19
V000398,2,9600000.0,39.055,41.99,0,0,SYNDICATE_052,ACTIVE_PARTICIPANT,False,32.42
V000399,4,31610000.0,56.6075,61.19,0,4,SYNDICATE_051,PRIMARY_RINGLEADER,True,67.12
V000400,2,5890000.0,42.015,43.77,0,0,SYNDICATE_029,ACTIVE_PARTICIPANT,False,34.31
V000401,2,12680000.0,45.8,48.24,0,0,SYNDICATE_010,ACTIVE_PARTICIPANT,False,37.62
V000402,2,16010000.0,46.14,51.71,0,1,SYNDICATE_068,ACTIVE_PARTICIPANT,False,39.14
V000403,4,24710000.0,52.5175,58.62,0,3,SYNDICATE_100,PRIMARY_RINGLEADER,True,64.46
V000406,3,20630000.0,49.800000000000004,53.09,0,2,SYNDICATE_026,PRIMARY_RINGLEADER,True,61.16
V000407,1,4390000.0,43.96,43.96,0,0,SYNDICATE_020,ACTIVE_PARTICIPANT,False,35.17
V000408,1,6470000.0,42.28,42.28,0,0,SYNDICATE_099,ACTIVE_PARTICIPANT,False,33.82
V000409,2,12800000.0,45.445,47.36,0,0,SYNDICATE_097,ACTIVE_PARTICIPANT,False,37.12
V000410,8,31140000.0,48.2275,56.69,0,2,SYNDICATE_088,PRIMARY_RINGLEADER,True,61.97
V000411,6,28200000.0,49.935,57.9,0,3,SYNDICATE_081,ACTIVE_PARTICIPANT,False,43.13
V000412,3,18950000.0,50.77666666666667,53.56,0,2,SYNDICATE_057,ACTIVE_PARTICIPANT,False,41.73
V000413,2,10090000.0,50.019999999999996,53.57,0,1,SYNDICATE_057,ACTIVE_PARTICIPANT,False,41.44
V000414,3,7100000.0,46.629999999999995,49.98,0,0,SYNDICATE_076,ACTIVE_PARTICIPANT,False,38.64
V000415,1,6930000.0,46.47,46.47,0,0,SYNDICATE_065,ACTIVE_PARTICIPANT,False,37.18
V000416,3,19470000.0,54.44,60.76,0,2,SYNDICATE_060,ACTIVE_PARTICIPANT,False,46.08
V000417,2,4530000.0,38.43,40.12,0,0,SYNDICATE_008,ACTIVE_PARTICIPANT,False,31.42
V000418,3,8440000.0,39.81,42.85,0,0,SYNDICATE_010,ACTIVE_PARTICIPANT,False,33.06
V000419,3,15730000.0,45.919999999999995,49.34,0,0,SYNDICATE_077,ACTIVE_PARTICIPANT,False,38.1
V000420,1,3820000.0,45.44,45.44,0,0,SYNDICATE_060,ACTIVE_PARTICIPANT,False,36.35
V000422,1,8510000.0,45.27,45.27,0,0,SYNDICATE_042,ACTIVE_PARTICIPANT,False,36.22
V000423,3,18820000.0,52.02,55.1,0,2,SYNDICATE_065,ACTIVE_PARTICIPANT,False,42.85
V000424,1,6070000.0,45.22,45.22,0,0,SYNDICATE_058,ACTIVE_PARTICIPANT,False,36.18
V000425,2,12910000.0,47.34,51.8,0,1,SYNDICATE_044,ACTIVE_PARTICIPANT,False,39.66
V000426,1,9560000.0,42.85,42.85,0,0,SYNDICATE_083,ACTIVE_PARTICIPANT,False,34.28
V000427,1,5250000.0,45.69,45.69,0,0,SYNDICATE_032,ACTIVE_PARTICIPANT,False,36.55
V000428,1,3730000.0,40.33,40.33,0,0,SYNDICATE_068,ACTIVE_PARTICIPANT,False,32.26
V000429,3,20220000.0,47.54666666666666,47.87,0,0,SYNDICATE_021,ACTIVE_PARTICIPANT,False,38.17
V000431,3,16060000.0,48.02333333333333,53.16,0,1,SYNDICATE_100,ACTIVE_PARTICIPANT,False,40.47
V000432,2,10800000.0,46.295,48.43,0,0,SYNDICATE_007,ACTIVE_PARTICIPANT,False,37.89
V000433,5,23960000.0,55.669999999999995,58.8,0,5,SYNDICATE_043,PRIMARY_RINGLEADER,True,65.79
V000434,2,5690000.0,47.395,53.02,0,1,SYNDICATE_087,ACTIVE_PARTICIPANT,False,40.17
V000435,2,11590000.0,47.105000000000004,48.04,0,0,SYNDICATE_033,ACTIVE_PARTICIPANT,False,38.06
V000436,2,7130000.0,43.105000000000004,45.51,0,0,SYNDICATE_043,ACTIVE_PARTICIPANT,False,35.45
V000438,3,21740000.0,50.49666666666667,56.86,0,2,SYNDICATE_040,ACTIVE_PARTICIPANT,False,42.94
V000439,1,950000.0,41.25,41.25,0,0,SYNDICATE_077,ACTIVE_PARTICIPANT,False,33.0
V000440,4,16470000.0,51.975,57.58,0,2,SYNDICATE_072,ACTIVE_PARTICIPANT,False,43.82
V000441,1,1030000.0,39.27,39.27,0,0,SYNDICATE_017,ACTIVE_PARTICIPANT,False,31.42
V000442,2,14210000.0,46.415,48.44,0,0,SYNDICATE_083,ACTIVE_PARTICIPANT,False,37.94
V000443,2,8810000.0,40.760000000000005,43.35,0,0,SYNDICATE_047,ACTIVE_PARTICIPANT,False,33.64
V000444,1,5940000.0,50.45,50.45,0,1,SYNDICATE_040,ACTIVE_PARTICIPANT,False,40.36
V000445,4,22620000.0,54.620000000000005,59.11,0,3,SYNDICATE_044,PRIMARY_RINGLEADER,True,65.49
V000446,2,11350000.0,46.555,50.71,0,1,SYNDICATE_029,ACTIVE_PARTICIPANT,False,38.91
V000447,5,27670000.0,57.938,63.17,0,5,SYNDICATE_010,PRIMARY_RINGLEADER,True,68.44
V000448,1,5900000.0,48.31,48.31,0,0,SYNDICATE_065,ACTIVE_PARTICIPANT,False,38.65
V000449,2,16170000.0,51.535,51.63,0,2,SYNDICATE_005,ACTIVE_PARTICIPANT,False,41.27
V000450,4,11450000.0,42.355000000000004,50.04,0,1,SYNDICATE_017,ACTIVE_PARTICIPANT,False,36.96
V000451,1,1630000.0,36.25,36.25,0,0,SYNDICATE_020,ACTIVE_PARTICIPANT,False,29.0
V000452,1,8780000.0,47.61,47.61,0,0,SYNDICATE_089,ACTIVE_PARTICIPANT,False,38.09
V000453,3,12660000.0,41.61,52.69,0,1,SYNDICATE_093,ACTIVE_PARTICIPANT,False,37.72
V000454,2,10940000.0,46.80500000000001,52.09,0,1,SYNDICATE_053,ACTIVE_PARTICIPANT,False,39.56
V000455,3,11530000.0,47.156666666666666,47.57,0,0,SYNDICATE_057,ACTIVE_PARTICIPANT,False,37.89
V000456,3,12870000.0,44.85,49.96,0,0,SYNDICATE_097,ACTIVE_PARTICIPANT,False,37.92
V000458,4,28180000.0,55.0125,58.03,0,4,SYNDICATE_061,PRIMARY_RINGLEADER,True,65.22
V000459,4,21470000.0,51.0875,60.89,0,2,SYNDICATE_087,PRIMARY_RINGLEADER,True,64.79
V000460,2,12460000.0,53.65,55.36,0,2,SYNDICATE_060,ACTIVE_PARTICIPANT,False,43.6
V000461,2,16170000.0,53.11,56.31,0,1,SYNDICATE_065,ACTIVE_PARTICIPANT,False,43.77
V000462,5,19670000.0,49.20399999999999,56.53,0,2,SYNDICATE_021,ACTIVE_PARTICIPANT,False,42.29
V000463,3,15690000.0,49.69,54.64,0,2,SYNDICATE_018,ACTIVE_PARTICIPANT,False,41.73
V000464,2,9860000.0,43.03,50.07,0,1,SYNDICATE_083,ACTIVE_PARTICIPANT,False,37.24
V000465,2,3090000.0,39.665,40.21,0,0,SYNDICATE_071,ACTIVE_PARTICIPANT,False,31.95
V000466,5,22710000.0,50.534000000000006,58.17,0,4,SYNDICATE_067,PRIMARY_RINGLEADER,True,63.48
V000467,1,8200000.0,52.69,52.69,0,1,SYNDICATE_011,ACTIVE_PARTICIPANT,False,42.15
V000468,2,12910000.0,50.1,52.78,0,1,SYNDICATE_058,ACTIVE_PARTICIPANT,False,41.15
V000469,4,17310000.0,52.6575,55.72,0,3,SYNDICATE_056,ACTIVE_PARTICIPANT,False,43.35
V000470,3,10730000.0,46.949999999999996,48.05,0,0,SYNDICATE_058,ACTIVE_PARTICIPANT,False,38.0
V000471,1,2400000.0,36.91,36.91,0,0,SYNDICATE_054,ACTIVE_PARTICIPANT,False,29.53
V000472,2,14980000.0,50.980000000000004,52.01,0,1,SYNDICATE_065,ACTIVE_PARTICIPANT,False,41.2
V000473,1,9040000.0,51.85,51.85,0,1,SYNDICATE_050,ACTIVE_PARTICIPANT,False,41.48
V000474,1,3040000.0,30.69,30.69,0,0,SYNDICATE_029,ACTIVE_PARTICIPANT,False,24.55
V000475,1,8010000.0,37.54,37.54,0,0,SYNDICATE_013,ACTIVE_PARTICIPANT,False,30.03
V000476,1,8760000.0,53.07,53.07,0,1,SYNDICATE_018,ACTIVE_PARTICIPANT,False,42.46
V000477,2,9400000.0,42.540000000000006,43.2,0,0,SYNDICATE_061,ACTIVE_PARTICIPANT,False,34.3
V000478,4,28600000.0,50.3525,54.55,0,2,SYNDICATE_058,ACTIVE_PARTICIPANT,False,41.96
V000479,3,15560000.0,49.836666666666666,54.64,0,1,SYNDICATE_011,ACTIVE_PARTICIPANT,False,41.79
V000480,3,17230000.0,40.03666666666667,43.93,0,0,SYNDICATE_028,ACTIVE_PARTICIPANT,False,33.59
V000481,1,3350000.0,43.21,43.21,0,0,SYNDICATE_094,ACTIVE_PARTICIPANT,False,34.57
V000482,2,5030000.0,43.34,46.0,0,0,SYNDICATE_015,ACTIVE_PARTICIPANT,False,35.74
V000483,3,19370000.0,48.19,50.43,0,1,SYNDICATE_039,ACTIVE_PARTICIPANT,False,39.45
V000485,3,12630000.0,51.26,52.92,0,2,SYNDICATE_059,ACTIVE_PARTICIPANT,False,41.67
V000486,2,8220000.0,42.825,49.67,0,0,SYNDICATE_064,PRIMARY_RINGLEADER,True,57.0
V000487,2,15180000.0,56.45,57.83,0,2,SYNDICATE_081,ACTIVE_PARTICIPANT,False,45.71
V000488,5,25360000.0,54.964,61.16,0,5,SYNDICATE_031,PRIMARY_RINGLEADER,True,66.45
V000489,1,6450000.0,40.33,40.33,0,0,SYNDICATE_055,PRIMARY_RINGLEADER,True,52.26
V000490,6,35710000.0,52.98666666666667,56.04,0,5,SYNDICATE_046,PRIMARY_RINGLEADER,True,63.61
V000491,3,14320000.0,47.629999999999995,51.32,0,1,SYNDICATE_054,ACTIVE_PARTICIPANT,False,39.58
V000493,4,32270000.0,53.535,59.17,0,3,SYNDICATE_068,PRIMARY_RINGLEADER,True,65.08
V000494,1,9220000.0,51.82,51.82,0,1,SYNDICATE_065,ACTIVE_PARTICIPANT,False,41.46
V000495,2,7590000.0,45.53,48.62,0,0,SYNDICATE_050,ACTIVE_PARTICIPANT,False,37.66
V000496,2,11220000.0,38.305,42.61,0,0,SYNDICATE_082,ACTIVE_PARTICIPANT,False,32.37
V000497,4,13310000.0,41.1525,52.35,0,1,SYNDICATE_033,ACTIVE_PARTICIPANT,False,37.4
V000498,4,14120000.0,39.8925,47.12,0,0,SYNDICATE_009,PRIMARY_RINGLEADER,True,54.8
V000500,1,2740000.0,35.11,35.11,0,0,SYNDICATE_075,ACTIVE_PARTICIPANT,False,28.09
V000501,1,6910000.0,41.89,41.89,0,0,SYNDICATE_006,ACTIVE_PARTICIPANT,False,33.51
V000502,1,1990000.0,42.07,42.07,0,0,SYNDICATE_044,ACTIVE_PARTICIPANT,False,33.66
V000503,1,5610000.0,38.36,38.36,0,0,SYNDICATE_090,ACTIVE_PARTICIPANT,False,30.69
V000504,1,9020000.0,51.8,51.8,0,1,SYNDICATE_018,ACTIVE_PARTICIPANT,False,41.44
V000505,4,16950000.0,49.582499999999996,58.15,0,2,SYNDICATE_100,ACTIVE_PARTICIPANT,False,43.09
V000507,1,4460000.0,44.19,44.19,0,0,SYNDICATE_026,ACTIVE_PARTICIPANT,False,35.35
V000508,2,10820000.0,48.385000000000005,50.0,0,0,SYNDICATE_040,ACTIVE_PARTICIPANT,False,39.35
V000510,1,1910000.0,41.6,41.6,0,0,SYNDICATE_005,ACTIVE_PARTICIPANT,False,33.28
V000511,3,20950000.0,50.82333333333333,54.5,0,2,SYNDICATE_046,ACTIVE_PARTICIPANT,False,42.13
V000513,1,2790000.0,49.36,49.36,0,0,SYNDICATE_048,ACTIVE_PARTICIPANT,False,39.49
V000514,2,13100000.0,46.394999999999996,47.15,0,0,SYNDICATE_096,ACTIVE_PARTICIPANT,False,37.42
V000515,4,18950000.0,46.3625,54.83,0,2,SYNDICATE_044,ACTIVE_PARTICIPANT,False,40.48
V000516,2,7480000.0,44.875,50.59,0,1,SYNDICATE_089,ACTIVE_PARTICIPANT,False,38.19
V000517,1,7160000.0,46.36,46.36,0,0,SYNDICATE_067,ACTIVE_PARTICIPANT,False,37.09
V000518,1,7420000.0,38.74,38.74,0,0,SYNDICATE_094,ACTIVE_PARTICIPANT,False,30.99
V000520,2,8030000.0,43.715,48.27,0,0,SYNDICATE_070,ACTIVE_PARTICIPANT,False,36.79
V000521,5,24670000.0,49.822,55.07,0,3,SYNDICATE_014,PRIMARY_RINGLEADER,True,61.96
V000522,3,7960000.0,46.95666666666667,57.79,0,1,SYNDICATE_085,ACTIVE_PARTICIPANT,False,41.9
V000524,2,7460000.0,43.44,48.48,0,0,SYNDICATE_022,ACTIVE_PARTICIPANT,False,36.77
V000525,4,22150000.0,47.4,53.26,0,2,SYNDICATE_058,ACTIVE_PARTICIPANT,False,40.26
V000526,4,20480000.0,54.5125,56.16,0,4,SYNDICATE_079,ACTIVE_PARTICIPANT,False,44.27
V000528,2,2640000.0,41.900000000000006,42.13,0,0,SYNDICATE_086,ACTIVE_PARTICIPANT,False,33.61
V000530,1,890000.0,38.24,38.24,0,0,SYNDICATE_019,ACTIVE_PARTICIPANT,False,30.59
V000531,1,2770000.0,54.22,54.22,0,1,SYNDICATE_005,ACTIVE_PARTICIPANT,False,43.38
V000532,4,13740000.0,44.39,46.73,0,0,SYNDICATE_031,ACTIVE_PARTICIPANT,False,36.45
V000533,3,19220000.0,53.78666666666667,58.19,0,3,SYNDICATE_050,PRIMARY_RINGLEADER,True,64.79
V000534,1,8870000.0,53.21,53.21,0,1,SYNDICATE_078,ACTIVE_PARTICIPANT,False,42.57
V000535,3,6120000.0,45.79333333333333,54.94,0,1,SYNDICATE_048,ACTIVE_PARTICIPANT,False,40.29
V000536,4,22770000.0,43.01,49.23,0,0,SYNDICATE_098,ACTIVE_PARTICIPANT,False,36.9
V000537,5,29960000.0,56.267999999999994,59.61,0,4,SYNDICATE_018,PRIMARY_RINGLEADER,True,66.35
V000538,2,9780000.0,43.89,52.91,0,1,SYNDICATE_051,ACTIVE_PARTICIPANT,False,38.72
V000539,2,12290000.0,48.55500000000001,50.59,0,1,SYNDICATE_032,ACTIVE_PARTICIPANT,False,39.66
V000541,2,17830000.0,43.635000000000005,45.17,0,0,SYNDICATE_067,ACTIVE_PARTICIPANT,False,35.52
V000543,2,15870000.0,53.16,55.0,0,2,SYNDICATE_091,ACTIVE_PARTICIPANT,False,43.26
V000544,1,5500000.0,46.04,46.04,0,0,SYNDICATE_079,ACTIVE_PARTICIPANT,False,36.83
V000545,2,13690000.0,42.29,45.01,0,0,SYNDICATE_026,ACTIVE_PARTICIPANT,False,34.92
V000546,3,17740000.0,46.586666666666666,50.67,0,2,SYNDICATE_010,ACTIVE_PARTICIPANT,False,38.9
V000547,3,12660000.0,42.25333333333333,52.66,0,1,SYNDICATE_092,ACTIVE_PARTICIPANT,False,37.97
V000549,2,7740000.0,48.315,51.06,0,1,SYNDICATE_091,ACTIVE_PARTICIPANT,False,39.75
V000552,2,11070000.0,43.644999999999996,46.15,0,0,SYNDICATE_066,ACTIVE_PARTICIPANT,False,35.92
V000553,2,8040000.0,36.205,41.78,0,0,SYNDICATE_026,ACTIVE_PARTICIPANT,False,31.19
V000555,5,30770000.0,54.779999999999994,59.25,0,3,SYNDICATE_071,PRIMARY_RINGLEADER,True,65.61
V000556,1,2840000.0,39.05,39.05,0,0,SYNDICATE_060,ACTIVE_PARTICIPANT,False,31.24
V000557,2,11220000.0,44.675,46.95,0,0,SYNDICATE_079,ACTIVE_PARTICIPANT,False,36.65
V000559,1,4890000.0,45.48,45.48,0,0,SYNDICATE_068,ACTIVE_PARTICIPANT,False,36.38
V000560,1,2670000.0,39.32,39.32,0,0,SYNDICATE_074,ACTIVE_PARTICIPANT,False,31.46
V000561,1,4740000.0,51.53,51.53,0,1,SYNDICATE_041,ACTIVE_PARTICIPANT,False,41.22
V000562,1,7250000.0,47.27,47.27,0,0,SYNDICATE_060,ACTIVE_PARTICIPANT,False,37.82
V000563,2,11850000.0,49.67,50.69,0,1,SYNDICATE_017,PRIMARY_RINGLEADER,True,60.14
